Chrom	Start	End	CN	Stage1Status	Stage1KeptSubtype	FailReason	FailDetails	UnfilteredGainsMatchCount	UnfilteredGainsMatches
chr11	31878435	32173442	2.366496847157334	FILTERED	-	CN < Threshold	CN=2.37 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	32173442	32428447	2.0505988626832736	FILTERED	-	CN < Threshold	CN=2.05 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	32428447	32743454	1.8212689709945575	FILTERED	-	CN < Threshold	CN=1.82 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	32743454	33163464	2.102995553953122	FILTERED	-	CN < Threshold	CN=2.10 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	33163464	33363468	1.9027681741708549	FILTERED	-	CN < Threshold	CN=1.90 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	33363468	33753477	2.3120538499819494	FILTERED	-	CN < Threshold	CN=2.31 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	33753477	33963481	2.1241381508843844	FILTERED	-	CN < Threshold	CN=2.12 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	33963481	34118485	1.8195251592531163	FILTERED	-	CN < Threshold	CN=1.82 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	34118485	34498493	2.1289984508142927	FILTERED	-	CN < Threshold	CN=2.13 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	34498493	35633518	2.42444579706568	FILTERED	-	CN < Threshold	CN=2.42 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	35633518	37603562	2.291707629021921	FILTERED	-	CN < Threshold	CN=2.29 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	37603562	38753587	2.184301491264662	FILTERED	-	CN < Threshold	CN=2.18 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	38753587	40233620	2.0451704694799546	FILTERED	-	CN < Threshold	CN=2.05 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	40233620	42893678	2.1639737519283435	FILTERED	-	CN < Threshold	CN=2.16 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	42893678	43228686	2.3787818942392294	FILTERED	-	CN < Threshold	CN=2.38 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	43228686	44263709	2.1312308928742887	FILTERED	-	CN < Threshold	CN=2.13 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	44263709	44503714	2.4618092826680056	FILTERED	-	CN < Threshold	CN=2.46 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	44503714	44808721	2.3061398432497797	FILTERED	-	CN < Threshold	CN=2.31 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	44808721	45758742	2.5042142526931013	FILTERED	-	CN < Threshold	CN=2.50 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	45758742	46088749	2.149982623839641	FILTERED	-	CN < Threshold	CN=2.15 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	46088749	46468757	1.9565261598391952	FILTERED	-	CN < Threshold	CN=1.96 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	46468757	47523781	1.7809289976509324	FILTERED	-	CN < Threshold	CN=1.78 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	47523781	47968790	1.5501125822641089	FILTERED	-	CN < Threshold	CN=1.55 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	47968790	48108793	1.8280366562890071	FILTERED	-	CN < Threshold	CN=1.83 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	48108793	48338799	2.1989564010447085	FILTERED	-	CN < Threshold	CN=2.20 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	48338799	48388800	3.875101233562491	FILTERED	-	CN < Threshold	CN=3.88 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	48388800	48968812	2.420224704522273	FILTERED	-	CN < Threshold	CN=2.42 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	48968812	50173839	2.165930573951198	FILTERED	-	CN < Threshold	CN=2.17 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	50173839	50313842	1.9571251320225083	FILTERED	-	CN < Threshold	CN=1.96 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	50313842	50633849	2.496931078761329	FILTERED	-	CN < Threshold	CN=2.50 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	50633849	50783853	3.871372153473323	FILTERED	-	CN < Threshold	CN=3.87 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	51090853	51190526	1.3379572312980303	FILTERED	-	CN < Threshold	CN=1.34 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	51190526	51379906	2.4968272364764457	FILTERED	-	CN < Threshold	CN=2.50 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	51379906	51568001	2.1509261618502755	FILTERED	-	CN < Threshold	CN=2.15 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	55700000	57209309	2.277861452568593	FILTERED	-	CN < Threshold	CN=2.28 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	57209309	57674328	1.9226308657793236	FILTERED	-	CN < Threshold	CN=1.92 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	57674328	58809375	2.332178154730117	FILTERED	-	CN < Threshold	CN=2.33 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	58809375	58854377	3.6862578766908944	FILTERED	-	CN < Threshold	CN=3.69 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	58854377	59179390	2.437195530913898	FILTERED	-	CN < Threshold	CN=2.44 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	59179390	59524404	1.9332196981477683	FILTERED	-	CN < Threshold	CN=1.93 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	59524404	59924421	2.1187907273959667	FILTERED	-	CN < Threshold	CN=2.12 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	59924421	60909462	2.2363159055836643	FILTERED	-	CN < Threshold	CN=2.24 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	60909462	61684494	2.0588408316893503	FILTERED	-	CN < Threshold	CN=2.06 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	61684494	61894503	1.7989249505870932	FILTERED	-	CN < Threshold	CN=1.80 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	61894503	62094511	2.049646625940699	FILTERED	-	CN < Threshold	CN=2.05 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	62094511	62754538	1.7835788535510524	FILTERED	-	CN < Threshold	CN=1.78 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	62754538	63184556	2.3179123290849812	FILTERED	-	CN < Threshold	CN=2.32 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	63184556	63234558	2.950619727783437	FILTERED	-	CN < Threshold	CN=2.95 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	63234558	63334562	2.064388644526398	FILTERED	-	CN < Threshold	CN=2.06 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	63334562	63634575	1.6216584562787737	FILTERED	-	CN < Threshold	CN=1.62 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	63634575	63754580	1.9165457005478757	FILTERED	-	CN < Threshold	CN=1.92 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	63754580	64284602	2.032325803428177	FILTERED	-	CN < Threshold	CN=2.03 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	64284602	64489610	2.3152387925638584	FILTERED	-	CN < Threshold	CN=2.32 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	64489610	64714619	2.0222609881270848	FILTERED	-	CN < Threshold	CN=2.02 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	64714619	66494693	1.8691969652267635	FILTERED	-	CN < Threshold	CN=1.87 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	66494693	67009714	1.6832832934546595	FILTERED	-	CN < Threshold	CN=1.68 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	67009714	67369729	1.963212717797853	FILTERED	-	CN < Threshold	CN=1.96 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	67369729	67849749	2.132475549483135	FILTERED	-	CN < Threshold	CN=2.13 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	67849749	68089759	1.79817944708911	FILTERED	-	CN < Threshold	CN=1.80 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	68089759	68214764	2.0792071498752396	FILTERED	-	CN < Threshold	CN=2.08 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	68214764	68279767	1.774752689357564	FILTERED	-	CN < Threshold	CN=1.77 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	68279767	68514777	2.1226878020536457	FILTERED	-	CN < Threshold	CN=2.12 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	68514777	68694784	1.8412301858796034	FILTERED	-	CN < Threshold	CN=1.84 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	68694784	68819789	2.087800121403151	FILTERED	-	CN < Threshold	CN=2.09 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	68819789	69424749	2.3885134486466995	FILTERED	-	CN < Threshold	CN=2.39 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	69424749	69714696	2.0102718905201735	FILTERED	-	CN < Threshold	CN=2.01 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	69714696	69789693	1.2066096285529593	FILTERED	-	CN < Threshold	CN=1.21 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	69789693	70039675	2.1564794976979087	FILTERED	-	CN < Threshold	CN=2.16 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	70039675	70304656	1.9418726628691918	FILTERED	-	CN < Threshold	CN=1.94 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	70304656	71344579	2.332692271971683	FILTERED	-	CN < Threshold	CN=2.33 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	71344579	72284510	2.062832098869577	FILTERED	-	CN < Threshold	CN=2.06 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	72284510	72439499	2.477134149457688	FILTERED	-	CN < Threshold	CN=2.48 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	72439499	72854468	1.9501091829209556	FILTERED	-	CN < Threshold	CN=1.95 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	72854468	73139447	2.318402410477868	FILTERED	-	CN < Threshold	CN=2.32 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	73139447	73219441	1.9448997590235957	FILTERED	-	CN < Threshold	CN=1.94 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	73219441	73399428	1.7898082084058902	FILTERED	-	CN < Threshold	CN=1.79 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	73399428	73559416	1.535334492888916	FILTERED	-	CN < Threshold	CN=1.54 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	73559416	73679407	1.7393737900692134	FILTERED	-	CN < Threshold	CN=1.74 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	73679407	74349358	2.0355868830578747	FILTERED	-	CN < Threshold	CN=2.04 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	74349358	75059306	2.195161372137763	FILTERED	-	CN < Threshold	CN=2.20 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	75059306	75129301	1.8561547566723435	FILTERED	-	CN < Threshold	CN=1.86 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	75129301	75514273	2.251850421487147	FILTERED	-	CN < Threshold	CN=2.25 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	75514273	75679260	1.9012034174137316	FILTERED	-	CN < Threshold	CN=1.90 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	75679260	75849248	2.0933632842696923	FILTERED	-	CN < Threshold	CN=2.09 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	75849248	76069232	2.3525428484969932	FILTERED	-	CN < Threshold	CN=2.35 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	76069232	76299215	2.002239105862378	FILTERED	-	CN < Threshold	CN=2.00 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	76299215	76509199	2.445048359721895	FILTERED	-	CN < Threshold	CN=2.45 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	76509199	76779180	2.0477143815814873	FILTERED	-	CN < Threshold	CN=2.05 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	76779180	76939168	2.506126085855573	FILTERED	-	CN < Threshold	CN=2.51 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	76939168	77384135	1.9669950131370666	FILTERED	-	CN < Threshold	CN=1.97 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	77384135	77854101	2.2420337568009048	FILTERED	-	CN < Threshold	CN=2.24 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	77854101	78114081	2.582137809886564	FILTERED	-	CN < Threshold	CN=2.58 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	78114081	78309067	2.1792882025721116	FILTERED	-	CN < Threshold	CN=2.18 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	78309067	79378988	2.469455549048096	FILTERED	-	CN < Threshold	CN=2.47 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	79378988	79773959	2.03062564949443	FILTERED	-	CN < Threshold	CN=2.03 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	79773959	82738741	1.9069576441580003	FILTERED	-	CN < Threshold	CN=1.91 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	82738741	82903729	1.6035262820791203	FILTERED	-	CN < Threshold	CN=1.60 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	82903729	85683525	1.8991912588355706	FILTERED	-	CN < Threshold	CN=1.90 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	85683525	86138491	1.6885009604772072	FILTERED	-	CN < Threshold	CN=1.69 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	86138491	86623456	2.052030252008502	FILTERED	-	CN < Threshold	CN=2.05 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	86623456	87048425	1.631452518381973	FILTERED	-	CN < Threshold	CN=1.63 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	87048425	88023351	2.0103084401093385	FILTERED	-	CN < Threshold	CN=2.01 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	88023351	88108343	1.7270406014964026	FILTERED	-	CN < Threshold	CN=1.73 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	88108343	88548302	1.996408747079202	FILTERED	-	CN < Threshold	CN=2.00 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	88548302	89483215	1.8739312175528278	FILTERED	-	CN < Threshold	CN=1.87 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	89483215	89568208	1.0433889068148694	FILTERED	-	CN < Threshold	CN=1.04 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	89568208	89753190	1.8717468156060437	FILTERED	-	CN < Threshold	CN=1.87 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	89753190	89828183	2.511071311413504	FILTERED	-	CN < Threshold	CN=2.51 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	89828183	89993168	1.7226050908365047	FILTERED	-	CN < Threshold	CN=1.72 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	89993168	93272863	1.9309592249793233	FILTERED	-	CN < Threshold	CN=1.93 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	93272863	93752819	1.7677460063372845	FILTERED	-	CN < Threshold	CN=1.77 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	93752819	94132784	2.073675714079036	FILTERED	-	CN < Threshold	CN=2.07 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	94132784	94287769	1.799110751225447	FILTERED	-	CN < Threshold	CN=1.80 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	94287769	94682733	2.0535343786790463	FILTERED	-	CN < Threshold	CN=2.05 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	94682733	94752726	1.7662027920484953	FILTERED	-	CN < Threshold	CN=1.77 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	94752726	95517655	2.0192008181616288	FILTERED	-	CN < Threshold	CN=2.02 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	95517655	95842625	1.8742085553884003	FILTERED	-	CN < Threshold	CN=1.87 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	95842625	95882621	2.6449656751671515	FILTERED	-	CN < Threshold	CN=2.64 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	95882621	97357558	2.1595219790611866	FILTERED	-	CN < Threshold	CN=2.16 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	97357558	98037539	2.0314500619435405	FILTERED	-	CN < Threshold	CN=2.03 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	98037539	98577524	1.8817380374195396	FILTERED	-	CN < Threshold	CN=1.88 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	98577524	99627495	2.0104543664031773	FILTERED	-	CN < Threshold	CN=2.01 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	99627495	100402474	2.1339850956337063	FILTERED	-	CN < Threshold	CN=2.13 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	100402474	100537470	1.9895124538916802	FILTERED	-	CN < Threshold	CN=1.99 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	100537470	100682466	1.822917158047035	FILTERED	-	CN < Threshold	CN=1.82 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	100682466	101772436	2.100077399230348	FILTERED	-	CN < Threshold	CN=2.10 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	101772436	102237423	1.7395245018530254	FILTERED	-	CN < Threshold	CN=1.74 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	102237423	107407279	2.067845932755241	FILTERED	-	CN < Threshold	CN=2.07 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	107407279	107642273	1.813098117517852	FILTERED	-	CN < Threshold	CN=1.81 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	107642273	108027262	1.5576844423014982	FILTERED	-	CN < Threshold	CN=1.56 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	108027262	108397252	1.7804686088431203	FILTERED	-	CN < Threshold	CN=1.78 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	108397252	108622246	1.9373263474679232	FILTERED	-	CN < Threshold	CN=1.94 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	108622246	109907210	2.1406029172506	FILTERED	-	CN < Threshold	CN=2.14 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	109907210	110327198	1.8289846916774548	FILTERED	-	CN < Threshold	CN=1.83 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	110327198	111447167	2.177367607548763	FILTERED	-	CN < Threshold	CN=2.18 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	111447167	111692160	1.8607806504952065	FILTERED	-	CN < Threshold	CN=1.86 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	111692160	112107149	1.695437967312339	FILTERED	-	CN < Threshold	CN=1.70 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	112107149	113597108	2.3077692843555977	FILTERED	-	CN < Threshold	CN=2.31 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	113597108	113802102	1.7268742135400736	FILTERED	-	CN < Threshold	CN=1.73 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	113802102	113987097	1.9989478063549004	FILTERED	-	CN < Threshold	CN=2.00 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	113987097	116772020	2.236894166165485	FILTERED	-	CN < Threshold	CN=2.24 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	116772020	117232007	1.6792779017972337	FILTERED	-	CN < Threshold	CN=1.68 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	117232007	117357003	2.2159909661245925	FILTERED	-	CN < Threshold	CN=2.22 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	117357003	117806991	2.3973175137374216	FILTERED	-	CN < Threshold	CN=2.40 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	117806991	118116982	2.131589896482122	FILTERED	-	CN < Threshold	CN=2.13 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	118116982	118621968	1.7888432814072202	FILTERED	-	CN < Threshold	CN=1.79 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	118621968	118741965	1.5542913925510606	FILTERED	-	CN < Threshold	CN=1.55 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	118741965	119201952	1.800933611988147	FILTERED	-	CN < Threshold	CN=1.80 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	119201952	119336948	1.9894912170208257	FILTERED	-	CN < Threshold	CN=1.99 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	119336948	119506944	2.230870857385901	FILTERED	-	CN < Threshold	CN=2.23 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	119506944	120181925	2.41873715555557	FILTERED	-	CN < Threshold	CN=2.42 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	120181925	120376920	1.9014012315536288	FILTERED	-	CN < Threshold	CN=1.90 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	120376920	121056901	2.2938896648752642	FILTERED	-	CN < Threshold	CN=2.29 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	121056901	122426863	2.152880138853991	FILTERED	-	CN < Threshold	CN=2.15 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	122426863	122726854	1.878903015243585	FILTERED	-	CN < Threshold	CN=1.88 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	122726854	123011846	1.6665932014241804	FILTERED	-	CN < Threshold	CN=1.67 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	123011846	123306838	1.8798775606624474	FILTERED	-	CN < Threshold	CN=1.88 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	123306838	124916794	2.1192892403504207	FILTERED	-	CN < Threshold	CN=2.12 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	124916794	125326782	2.3393455805416132	FILTERED	-	CN < Threshold	CN=2.34 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	125326782	125541776	1.7696548409934678	FILTERED	-	CN < Threshold	CN=1.77 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	125541776	126271756	2.0460447510138406	FILTERED	-	CN < Threshold	CN=2.05 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	126271756	126406752	2.3103124868289573	FILTERED	-	CN < Threshold	CN=2.31 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	126406752	127021735	2.4835882304585093	FILTERED	-	CN < Threshold	CN=2.48 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	127021735	128836685	2.2246648381398337	FILTERED	-	CN < Threshold	CN=2.22 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	128836685	129266673	2.061413035834043	FILTERED	-	CN < Threshold	CN=2.06 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	129266673	129606664	2.2116054009427226	FILTERED	-	CN < Threshold	CN=2.21 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	129606664	129756659	1.9956579526187244	FILTERED	-	CN < Threshold	CN=2.00 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	129756659	130246646	1.813232594096397	FILTERED	-	CN < Threshold	CN=1.81 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	130246646	130376642	2.123544144616086	FILTERED	-	CN < Threshold	CN=2.12 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
chr11	130376642	133231563	2.300736877538527	FILTERED	-	CN < Threshold	CN=2.30 <= 4.00 (ccg=4.00=4.0*1.00; Thresh=ccg)	0	-
